game_pk,game_date,season,game_type,status_code,doubleheader,game_number,home_id,home_abbr,away_id,away_abbr,venue_id,statsapi_path,statsapi_bytes,statsapi_sha256,savant_path,savant_rows,savant_bytes,savant_sha256
745343,2024-05-13,2024,R,F,N,1,137,SF,119,LAD,2395,statsapi/2024/745343.json.gz,141952,835b587d34fd8f7690c90cfd89a4eb05316741cded7407c387d2aa494ae962b6,savant/2024/745343.csv.gz,321,65409,91dac029518c5a2d34250b973701ba0b744452ea6b45036162734a79b16cec39
745420,2024-05-13,2024,R,F,N,1,135,SD,115,COL,2680,statsapi/2024/745420.json.gz,133175,576528d2f713efb085b7eda51bfc877f135b17dc2126678f12174a0dc4aea43e,savant/2024/745420.csv.gz,301,60859,13f3ae1536d5b0aba5f615a0256d77a8e2e2e675405bb1ecbe16a8f0fe3360c8
745826,2024-05-13,2024,R,F,N,1,121,NYM,143,PHI,3289,statsapi/2024/745826.json.gz,150068,3528163efd5c8d07d62b009d3183d887f2a3282ba0ebe9a44aa08a62d9670046,savant/2024/745826.csv.gz,339,69908,5a08c105a535b2465da6bd356ed28069bb22ff2b68c014e2ad3914ed3e105418
745991,2024-05-13,2024,R,F,N,1,158,MIL,134,PIT,32,statsapi/2024/745991.json.gz,153610,d3c0741df0b4a1640f31d1cf5c76eab0697f84645c2decdc4e4c7d63e410d17b,savant/2024/745991.csv.gz,348,71176,0c29b267495f8d2b40eb0a2bda29cc132d19c042e17ec4d2441e65c87151f65e
746233,2024-05-13,2024,R,F,N,1,108,LAA,138,STL,1,statsapi/2024/746233.json.gz,141875,7fc880a4903d36fb58344829414940a30dc42eec89a7f4cfefc3c4eefc722fd8,savant/2024/746233.csv.gz,319,65378,7335c2aaaa153bb000a57d99580901e7402aceb96d956d3937bb4414991c2304
746393,2024-05-13,2024,R,F,N,1,117,HOU,133,OAK,2392,statsapi/2024/746393.json.gz,126716,d3c0c675fb8068dc594c2dc44dadac46178a3835cb81069edec0e73a2ef1102b,savant/2024/746393.csv.gz,277,57327,8d671d35894b988ecaec150024c434ad1db0b420064ff06c1063b1cd3c614df0
746471,2024-05-13,2024,R,F,N,1,116,DET,146,MIA,2394,statsapi/2024/746471.json.gz,122439,73b485b9012911e820ef678ba13a81bd058b30fbe91d0f66f43ef5da9d84b899,savant/2024/746471.csv.gz,263,55232,c2b5f3e1294e0ef19e23ac0f98cdea556c9fd46e1102244302491af1c61ebaaf
746961,2024-05-13,2024,R,F,N,1,111,BOS,139,TB,3,statsapi/2024/746961.json.gz,134039,948fc451d4465d8f45f26e985ca8680b43fa14516dc7b1dcb55a31b5574340f0,savant/2024/746961.csv.gz,304,62266,750f9eba21f32bdda61aa030ba5da569df31b5da61f28e3096ac33f662e3ef2a
747040,2024-05-13,2024,R,F,N,1,110,BAL,141,TOR,2,statsapi/2024/747040.json.gz,126451,b9505de859a182cea5970d3676c1eb9798e8cc8b72e4ad450aeb5527383f60a8,savant/2024/747040.csv.gz,282,57058,da6fc8bcac29fdf55278cfeb311376f0e035be13dbbf035bd886eedeb2d8e2cc
747128,2024-05-13,2024,R,F,N,1,144,ATL,112,CHC,4705,statsapi/2024/747128.json.gz,122907,fb0b3a8c28daf3b051e9b0d6ca8239ca63dbaaeb74eb5e6d40bdaccd4d20cf41,savant/2024/747128.csv.gz,276,55477,a92a5096f7e7cc56f0f91a9524da2c263e3b99ce6cd4a9907e97ffa245a6b42c
747204,2024-05-13,2024,R,F,N,1,109,AZ,113,CIN,15,statsapi/2024/747204.json.gz,156983,0f3973e2fe6aaf3afb0d5fc8c6a96a5261f20c033f7fe13a0042b99f3992f75b,savant/2024/747204.csv.gz,360,73118,df9c7dade5c1d6135c138bcb7df48dd3e12e9770f49a1e7f4d841211b5b757a0
745014,2024-05-14,2024,R,F,N,1,140,TEX,114,CLE,5325,statsapi/2024/745014.json.gz,141612,dbeba78bcaa02b3e0ad1e2481862ed259e29422eedf763960a3f63c6f793f877,savant/2024/745014.csv.gz,327,66675,f908676595331c1b51b5e527f267e8817851430040452e0d91df2669af56bdca
745257,2024-05-14,2024,R,F,N,1,136,SEA,118,KC,680,statsapi/2024/745257.json.gz,126300,b8d5b2f744df89f70344b335b431f7ef1a407861c827770c7985f6f7e9762c8e,savant/2024/745257.csv.gz,285,58014,844dca375235ed29690738cb81cf50ec4067c65a888217707be2e4b1e61630fe
745342,2024-05-14,2024,R,F,N,1,137,SF,119,LAD,2395,statsapi/2024/745342.json.gz,129981,861ad39eede329588aece746fd8652f4559caf56fd28acb1b5a95a9095016fd5,savant/2024/745342.csv.gz,288,60196,cc2e70aabe6992558dd47ab110496797dd0db6ba5c79f2dab27a71f0ee1816f8
745418,2024-05-14,2024,R,F,N,1,135,SD,115,COL,2680,statsapi/2024/745418.json.gz,130992,d1efc95f530229a574837ca118809adb98ed191d86d10faa917dc93d1289c79c,savant/2024/745418.csv.gz,295,59882,663cc436bca9c4c743d7f701f7028c23cdd1e4ddb11f6e0773c0245252034aea
745821,2024-05-14,2024,R,F,N,1,121,NYM,143,PHI,3289,statsapi/2024/745821.json.gz,130927,bd28202a4e29a16a8d9bb0d566b55f414adeda4adaa274d445be9182b0799a24,savant/2024/745821.csv.gz,292,59580,d329096fbd53cda7b0c0790991107d497785208a4adc58114b9691cac274b259
745909,2024-05-14,2024,R,F,N,1,142,MIN,147,NYY,3312,statsapi/2024/745909.json.gz,126525,ae4bd724c3e533d67aba50e7364be7714b048709b9237e60e6731ec83cd1c982,savant/2024/745909.csv.gz,281,57625,b26eac52bda1fd79f3b9df4f06058dc4330db5cce5118f947a3ee30c9458c14a
745989,2024-05-14,2024,R,F,N,1,158,MIL,134,PIT,32,statsapi/2024/745989.json.gz,126254,1288b48c828663150058367cb631ce3e23f63d46aae586cab770a455c24054c6,savant/2024/745989.csv.gz,291,59191,fcaa4ceed63373f321df80c782f34b176b1756c080f6174b119fcbb57029111e
746235,2024-05-14,2024,R,F,N,1,108,LAA,138,STL,1,statsapi/2024/746235.json.gz,143861,16d4de1cad7449babf442f13edefbe4961a28074cb09263bd3bc60c3f929cf09,savant/2024/746235.csv.gz,325,67390,e593746a3de00db3f533a33450acbee481b06ef339fc72b66096b447782aa351
746396,2024-05-14,2024,R,F,N,1,117,HOU,133,OAK,2392,statsapi/2024/746396.json.gz,138638,e5cdccd4cce2ececebf1418137cd3082d25bdb345ed1e9667eb67aaca6d7b7b6,savant/2024/746396.csv.gz,325,65659,688a46b9d0a21e46916c04160a214979786c8995e63b37ef30a4c5668c7c210a
746473,2024-05-14,2024,R,F,N,1,116,DET,146,MIA,2394,statsapi/2024/746473.json.gz,113613,0076a99e7015d8c7cc15de885b0bc36f26f8ad44565c2cc98f5c7852a4403ae7,savant/2024/746473.csv.gz,246,50968,1809b5228fdf8a915043d861846d65c01d0550466985be5c99da43cffe2a2800
746796,2024-05-14,2024,R,F,Y,1,145,CWS,120,WSH,4,statsapi/2024/746796.json.gz,138950,4af9d1ddcd82f5762f4652bed502218327fa9e3f4fdac8cb365bf3ddcff1ee4c,savant/2024/746796.csv.gz,308,63722,5293bf088e499c1c8a0e3b98827df1fac045878bd9bba76cad8609555d7c52d4
746799,2024-05-14,2024,R,F,Y,2,145,CWS,120,WSH,4,statsapi/2024/746799.json.gz,119308,5ad13aeea550afb3e51f32ea1162880c5b6fd526cbf28219bde8bad1721c0f41,savant/2024/746799.csv.gz,259,53072,6e05dd7634d84412e32675afe2762035c62788ab007912da3df4a8078e66fdaf
746962,2024-05-14,2024,R,F,N,1,111,BOS,139,TB,3,statsapi/2024/746962.json.gz,146451,e06e7d67161c77a1d4d3c7dec316f7b9039cc8fb052fa13b062f50ae7406d053,savant/2024/746962.csv.gz,334,68191,f5be0c4feb2269f42e6e966e6fe392de3f94e11c603c60478d9e38b9746c6a44
747124,2024-05-14,2024,R,F,N,1,144,ATL,112,CHC,4705,statsapi/2024/747124.json.gz,115878,f55adf1119411e29cbdde74d65cc1adcc15bdb809ce8adec82dca4dd8eed56af,savant/2024/747124.csv.gz,255,52776,ec5d9a7ff079444058bb1f92d9578fb6a40e2a1272d720b932c3120173f1f666
747205,2024-05-14,2024,R,F,N,1,109,AZ,113,CIN,15,statsapi/2024/747205.json.gz,125554,b7ce6dc14e7a1ca9e8abac42e80e27507e1017fa9aff4f8ab2a811bba5c5e698,savant/2024/747205.csv.gz,275,56974,34cb141721c6b81331ca717dafe55c33e93f8d7577439cfb3a6fca9f5ad9919c
745015,2024-05-15,2024,R,F,N,1,140,TEX,114,CLE,5325,statsapi/2024/745015.json.gz,122284,73a1f46939145d20e2a304e11d60c5c67f475e36283bc005a2ec9721a4254b6f,savant/2024/745015.csv.gz,270,54748,0849bd63faaba8722325779530fedd9f5f6b5b397fd29b3265dd2052810aa71c
745259,2024-05-15,2024,R,F,N,1,136,SEA,118,KC,680,statsapi/2024/745259.json.gz,128964,d1768c60447768571d8517a79a9ef5f1714bbdc8beaa2fe3d97109e897a41af0,savant/2024/745259.csv.gz,288,60499,e8d9e4abd9e31dc648492a9afb26c298ef350c092e0611849a8b6bf5d1b18dea
745341,2024-05-15,2024,R,F,N,1,137,SF,119,LAD,2395,statsapi/2024/745341.json.gz,128942,09de0dd0a2a2c787923a35f268cad367afd2b19323c4bf5d60e95389bef11076,savant/2024/745341.csv.gz,296,60305,8fb8afdddaee1752007062ed17aa03df94b0b123856f4931cea9807617470e6e
745417,2024-05-15,2024,R,F,N,1,135,SD,115,COL,2680,statsapi/2024/745417.json.gz,128168,e0882e9c8f76079aaf3e84533121d094bbd5bdd1c5c44cde1645bdaf01124f7d,savant/2024/745417.csv.gz,286,57803,9a63a1b5eb43c8e0cd82c0e757ea1df0dd357028630c72c2ad7affe6a40a7dda
745582,2024-05-15,2024,R,F,N,1,143,PHI,121,NYM,2681,statsapi/2024/745582.json.gz,126654,c310e3af641a6609f378ad2722b8f16eec3a5267f242b5f6e2166a85010c729e,savant/2024/745582.csv.gz,272,56500,b92605bb7dc074c0c0fea4ee4415bdc7c104d721366c69c7cc72017f4eb1f845
745908,2024-05-15,2024,R,F,N,1,142,MIN,147,NYY,3312,statsapi/2024/745908.json.gz,127174,0e0d425adb404789082f8f115ef575a5ecc06b46445993b8f7c8ba5235c9b15f,savant/2024/745908.csv.gz,277,57871,9ed482a3d9124bc73d2c4836c178f1bf9a65e458446d30e3b44d6666295c50f9
745992,2024-05-15,2024,R,F,N,1,158,MIL,134,PIT,32,statsapi/2024/745992.json.gz,127004,53e13955cc7560e0a0107ef5ebbd50c061c317bce9ceb66cf5abe4d46a264d95,savant/2024/745992.csv.gz,279,57610,990048d2d8766e8769d7bd5aee026e2157f3cf554be8eec63909bc9c412d1bda
746231,2024-05-15,2024,R,F,N,1,108,LAA,138,STL,1,statsapi/2024/746231.json.gz,148230,9a2759a745502e039c5b5449ea530b9fb3de083171824cf9dfb05ad942e97b45,savant/2024/746231.csv.gz,351,70864,6c2b490f4367852040fd342bf30ee4f4cb2f453f682fb2371fbdfdd8a37775f3
746397,2024-05-15,2024,R,F,N,1,117,HOU,133,OAK,2392,statsapi/2024/746397.json.gz,106467,8007501263dd1c4ad43bb1e20f4f9e756f04872b9df92cc4f6de4812c98a60c6,savant/2024/746397.csv.gz,222,46139,4c51429db973e1c5e7e0a7739e133ec9a1026f3f5a0f978dc7a7895fdc4f4496
746472,2024-05-15,2024,R,F,N,1,116,DET,146,MIA,2394,statsapi/2024/746472.json.gz,126855,e53ab96e43aaabe92e68a86a6ec957f5edf08d5478980fc01a758719f862c341,savant/2024/746472.csv.gz,287,58633,eee7ed0d350b559e782865f53a5442de3b3c45f06f3cfb11fd99b248e453e418
746795,2024-05-15,2024,R,F,N,1,145,CWS,120,WSH,4,statsapi/2024/746795.json.gz,121242,c65919fa300f037f9b07777745d16d96cfe350c89d62d45e00dc1317ad1393bc,savant/2024/746795.csv.gz,262,54202,650b9d8dc066b717622bcd280ace8de6e6da8071385fda6c39cf8b74520b8d64
746960,2024-05-15,2024,R,F,N,1,111,BOS,139,TB,3,statsapi/2024/746960.json.gz,128455,a2039abe01607b22e9ee8092a28aef49a3b76a8b632cfa372aa1038c44a20005,savant/2024/746960.csv.gz,288,59300,9861338dac750846e3e64b9e8bccf5bfc004e8a87c21da11fdf7efb2a9bda2f1
747038,2024-05-15,2024,R,F,N,1,110,BAL,141,TOR,2,statsapi/2024/747038.json.gz,140092,4a66dd65f0ec79b7fa9a3a5dd91e9039e21459741af6eb9bb64beb6cb15adbbb,savant/2024/747038.csv.gz,319,63638,155da30235af94228d53f1cbb3416b927c75ae3a49558c094b62d35094f2aee1
747123,2024-05-15,2024,R,F,N,1,144,ATL,112,CHC,4705,statsapi/2024/747123.json.gz,127914,99119bdc1f67e634cb989612cfa98d13df125697c05e7e77b18a2ccd9f2351a6,savant/2024/747123.csv.gz,283,58100,ae65b205fc9d6d954c3446f031787ac20ecfd5433636529544f5c86e1595ef89
747203,2024-05-15,2024,R,F,N,1,109,AZ,113,CIN,15,statsapi/2024/747203.json.gz,107545,a8c76b0bd34a6087cc94bee84a16425ee27718c25520bd30ce021bf558eac75c,savant/2024/747203.csv.gz,229,47198,f0caf74c9e10540dbe783bdd65fb590641c48d31a074465ccba4e712d251c251
745580,2024-05-16,2024,R,F,N,1,143,PHI,121,NYM,2681,statsapi/2024/745580.json.gz,158039,5f8182b619e4d4712ebf6256128a603b2c8257e3b2cf0392ffc90459efb45567,savant/2024/745580.csv.gz,363,74072,7f4be667cafe423ee0cb668869c7987f50528e80a395f52af0c5c1b955b52899
745907,2024-05-16,2024,R,F,N,1,142,MIN,147,NYY,3312,statsapi/2024/745907.json.gz,116317,49745abc0beb8c9e2663a959ec326c055e11a22612ed738db614647aeac164df,savant/2024/745907.csv.gz,249,51855,7b10e36c68e786dc596b88abb36e2f7027205ba05ab1a1a33143da05badfa182
746150,2024-05-16,2024,R,F,N,1,119,LAD,113,CIN,22,statsapi/2024/746150.json.gz,141954,459293357599e2d655fcb48e3db063c02b7b5abea9292d1f0c9509d08e20d843,savant/2024/746150.csv.gz,328,67378,77cb111f65c9d29f244c88926b53b1d8ba657a9211693ac8d711576848de9977
746391,2024-05-16,2024,R,F,N,1,117,HOU,133,OAK,2392,statsapi/2024/746391.json.gz,122906,80820d9e70ae3e420a67d2f51b30f8215b3cbb13d764ff666eeb6126fbb4d2d9,savant/2024/746391.csv.gz,273,55507,47b84d4e129e66288de96ac3a006a35f5f5cc020efa1e77d061521c24bf6cea3
746881,2024-05-16,2024,R,F,N,1,112,CHC,134,PIT,17,statsapi/2024/746881.json.gz,123632,ac7254e3a2a385f379132087a2b52a0eb72a95f62e66620981fd53f7bec942f9,savant/2024/746881.csv.gz,275,57522,899386ba1b437185d0d04be7f6f5d5c672ae88bfe2996f2f54c0c910dc6604e5
746959,2024-05-16,2024,R,F,N,1,111,BOS,139,TB,3,statsapi/2024/746959.json.gz,154050,b8ccf778978e7d3c1d637083a101708217bdebc9f88e04ea5902f3a9b83d464b,savant/2024/746959.csv.gz,354,72110,56ffbe12318583c08a6f91d095c09e85beceed3b129519c22395d18965da8c8e
744934,2024-05-17,2024,R,F,N,1,141,TOR,139,TB,14,statsapi/2024/744934.json.gz,122085,6e97cd90d46ec56ce62caca905067a3089c55d76bcecffe981ef5ed17f888e0f,savant/2024/744934.csv.gz,265,54170,6a915e983e8bac1ebf1037a1f0de92b6ce44b54ea3f27e7c9cfd9d4ea4de5560
745016,2024-05-17,2024,R,F,N,1,140,TEX,108,LAA,5325,statsapi/2024/745016.json.gz,138709,e2e09e037c15e9d2ff5b69209a82eb97e929789cfa7d82e4c291f7cbd71d39f5,savant/2024/745016.csv.gz,312,63979,44f1e3d1808b36e5abbe8fd1828a4f8ba172a2752710740a79ccd82d5bc7034f
745178,2024-05-17,2024,R,F,N,1,138,STL,111,BOS,2889,statsapi/2024/745178.json.gz,144825,322d7c77a1ebf14ed0728bb46f124397324d4a5cfa43e26364a8e3f271d78114,savant/2024/745178.csv.gz,330,67180,b791a66b1e7b84b0929d75e9e56ebeab7b87eede7f35fd8b6e18213b04d10b21
745335,2024-05-17,2024,R,F,N,1,137,SF,115,COL,2395,statsapi/2024/745335.json.gz,146366,377cf3dc4caa9a113ba8239d828df3c6a6e21e5d52b9010a8da37df49996a0d5,savant/2024/745335.csv.gz,341,68405,1a0b7c90108fb033d406e4e11ccb9be3e07cb7d40b9dcc1604fbbad2ac4c5317
745579,2024-05-17,2024,R,F,N,1,143,PHI,120,WSH,2681,statsapi/2024/745579.json.gz,115153,126b75a05458e4128b0eced4c16bfa1c6f618680a793501aff3516dba9d2cc44,savant/2024/745579.csv.gz,255,51836,8f9df65d5b5293d5edabd9b80e0b8f02b43987c86eda94ed6ca1d9e34673c97f
745747,2024-05-17,2024,R,F,N,1,147,NYY,145,CWS,3313,statsapi/2024/745747.json.gz,122573,a40354ecd10ff7ea06be1c609f25a97acc51e27750473d8a75a55ec180dc5668,savant/2024/745747.csv.gz,270,55641,41b52e7193b2aa1b71957e50b77c476d35ec6d74b3a1171bc0586b8d2c62e672
746065,2024-05-17,2024,R,F,N,1,146,MIA,121,NYM,4169,statsapi/2024/746065.json.gz,128876,6685cf94b358405d06aadcd8f8ae21ac02a2c7aa5baa183e06f396fbaabc84c9,savant/2024/746065.csv.gz,290,60082,99229eb4e99326d151e705c72c74f45db2ce906c5e88c6c948f6cdd12aaf09a5
746148,2024-05-17,2024,R,F,N,1,119,LAD,113,CIN,22,statsapi/2024/746148.json.gz,123531,c5631b65b5f785b827d9712c7acc940d1da0456fddce6998f2acf44d1d9a9975,savant/2024/746148.csv.gz,272,56110,0e514a92ce871defa0ac6fa49815ceb8d3ad7b34e4855734da33297fffe04da7
746310,2024-05-17,2024,R,F,N,1,118,KC,133,OAK,7,statsapi/2024/746310.json.gz,125451,1c5b3d9450979d6408c1a2cd1d1db04235cf8690db717ad0ecde3f4b96ae015a,savant/2024/746310.csv.gz,278,57009,181257f3835a507854418f59953b0912d5323350743bab148b8de7ef05965c09
746388,2024-05-17,2024,R,F,N,1,117,HOU,158,MIL,2392,statsapi/2024/746388.json.gz,135439,85b3266232db131e3f9a84103f82d710aa26be68c1e7be1d1ef09a122b508487,savant/2024/746388.csv.gz,305,62150,634734835b2c07e6fdc7f82d92426f1c7ba774943d870b5295c911b83e323a48
746641,2024-05-17,2024,R,F,N,1,114,CLE,142,MIN,5,statsapi/2024/746641.json.gz,115232,7524abf93cdc6189a831bfef9fbad01eb270cd6931cad459a4597051f6a23ddf,savant/2024/746641.csv.gz,245,50731,4b0caab5a0187c28e74cec302e52950fb4af9064aae340abc00e953b4e6e4845
746878,2024-05-17,2024,R,F,N,1,112,CHC,134,PIT,17,statsapi/2024/746878.json.gz,148925,ea991644a41edf5af6be357cdc27ded2236ba05cf010543525f68731092d2450,savant/2024/746878.csv.gz,352,70603,ac4b098749645ddddb6e961eda85dadb4009226369a8773c69a671c7d7a8a9d7
747037,2024-05-17,2024,R,F,N,1,110,BAL,136,SEA,2,statsapi/2024/747037.json.gz,127011,5ed9ffc05ec0fbf44959a27e6145341a820908df3d74ea4c01329e4ae9504c9f,savant/2024/747037.csv.gz,278,57844,28cd2dd321d90b4aaa8c7686ce6ffb0cf583e0121bce3ab07167356b5312a399
747122,2024-05-17,2024,R,F,N,1,144,ATL,135,SD,4705,statsapi/2024/747122.json.gz,138371,0e353512c021f9310b420a61ff1aa5143a5ff2b7fc8028743fc4d6ed43765068,savant/2024/747122.csv.gz,313,63243,08982ea920382076014e6ad88c6f12148068c6f3658232b2eb50b24e554623c6
747201,2024-05-17,2024,R,F,N,1,109,AZ,116,DET,15,statsapi/2024/747201.json.gz,124464,ed13fdc4e83425a562570af5dfb9c5b2a0b02c7946ffdc2bd014473d25f2e7bb,savant/2024/747201.csv.gz,270,56164,967603ad1730480e1ad1d9ca50f3a544198cfd19ee59083aa93d1a77779f0783
744938,2024-05-18,2024,R,F,N,1,141,TOR,139,TB,14,statsapi/2024/744938.json.gz,132207,9f9c18d83bd05e352c4d8b9ab31dffe719723410437be296235768f2b9650d70,savant/2024/744938.csv.gz,290,60770,d4323a6ac3ad990b84668f47b4529487ec8c38411bb7df8ca7f8636ad3d048a1
745013,2024-05-18,2024,R,F,N,1,140,TEX,108,LAA,5325,statsapi/2024/745013.json.gz,169582,b5e4c6ac1b4c951f97115b13e1960056480e22f3c14d7dd753432a6abfec71d6,savant/2024/745013.csv.gz,413,81455,33dbff0a11984129e1785bc55bf3a78224da838ee13b99c825fa516afa46e6f1
745177,2024-05-18,2024,R,F,N,1,138,STL,111,BOS,2889,statsapi/2024/745177.json.gz,130434,8826f30b29a7e91583c6885eba3d7930a1bde8db710ad63699883bc81ccaef41,savant/2024/745177.csv.gz,288,59333,ed04f161489005ce092d1a1c17692e604a53c151c11230f0c16da3619fedb9b9
745339,2024-05-18,2024,R,F,N,1,137,SF,115,COL,2395,statsapi/2024/745339.json.gz,140620,c6ccf050cce618173605270032ea13a6faf715d873cd01af7d8475d71ef1d359,savant/2024/745339.csv.gz,314,65105,d333c88be9c08c4e338add4a2eb3d71bb28883d9e17494bb19d728cb18e0bcf9
745581,2024-05-18,2024,R,F,N,1,143,PHI,120,WSH,2681,statsapi/2024/745581.json.gz,132692,dcb13bb4cea939827f0186588ecdcfa19b16af03920c027b9c24c40e4afb0bbc,savant/2024/745581.csv.gz,293,60099,d6cf592f4bc26c4e08f241f2516b42dab04d59c5c195452c9867a727c6c8a7d9
745744,2024-05-18,2024,R,F,N,1,147,NYY,145,CWS,3313,statsapi/2024/745744.json.gz,128247,bf5985d7047b7bacee94bd7055fc08e1cbf7ae720af1b8e382f7ea510c4e139a,savant/2024/745744.csv.gz,298,59485,b731503e6c2eab7a0d45bfb0eb1be3f0e0dca753f7666514cc0c75cecd6c2536
746067,2024-05-18,2024,R,F,N,1,146,MIA,121,NYM,4169,statsapi/2024/746067.json.gz,148790,2ddfdc3840b4fe5b74023b600dca942a20d2bc6933e5800eb8ddb18084f12247,savant/2024/746067.csv.gz,330,69854,83634fee341a6dc772dfbac38690d7d0342a6050c26e3f683c13cd6fb5116b08
746142,2024-05-18,2024,R,F,N,1,119,LAD,113,CIN,22,statsapi/2024/746142.json.gz,116489,baa7952c2dd3221b5f76a88207544137c05688f3fe09849831ed5ad05c4cd34e,savant/2024/746142.csv.gz,257,52780,29d661c0e0e8e0dc3ada9de12de262a3f9124128ec49219e8c4cc773e7ee599b
746308,2024-05-18,2024,R,F,N,1,118,KC,133,OAK,7,statsapi/2024/746308.json.gz,122525,fdb40f36f19b609f35f33f3812849090fc794474a51ae1338e2aeb3be4e1cac8,savant/2024/746308.csv.gz,266,55680,2be0331d9d01c743b6973151a2be0c4ab630902649198d6d973b0eaba0a57180
746389,2024-05-18,2024,R,F,N,1,117,HOU,158,MIL,2392,statsapi/2024/746389.json.gz,123688,7b9debe1f0706c4d205f043c0b638bdf75512c9ba03b2f7572e2b5c22ace5886,savant/2024/746389.csv.gz,272,55979,59cef187c47d40f845103f84da80628b76db0b2818983c3923fa9080a097ea32
746642,2024-05-18,2024,R,F,N,1,114,CLE,142,MIN,5,statsapi/2024/746642.json.gz,142134,dbcc5f3ca22ddf37b2b1694909c7e4d530c44c5827dd36f3021f1fdb77a5907e,savant/2024/746642.csv.gz,324,66288,dd3235b684efb107e620397a6a1fabf743988d743d4c9c5bf0880079d43692c8
746882,2024-05-18,2024,R,F,N,1,112,CHC,134,PIT,17,statsapi/2024/746882.json.gz,105055,b715b3e60ebd0e89a0a2fc7c5d409e5a56a14a698893e79a345259765b8e5538,savant/2024/746882.csv.gz,221,46308,0c8f24b42cc5550b1aadf036b522ddbf8c15bb00c35f913bb1fce71ad7b86389
747036,2024-05-18,2024,R,F,N,1,110,BAL,136,SEA,2,statsapi/2024/747036.json.gz,132223,da82830e730bdebba48896ab637a7d85fa079296f7be289137b56d4043791747,savant/2024/747036.csv.gz,296,59895,3a5e9edfeb74894b02ebcf57babf4d1dfc2dcf0241d08b21156413ceb03a322b
747202,2024-05-18,2024,R,F,N,1,109,AZ,116,DET,15,statsapi/2024/747202.json.gz,138292,c4169b7714beb49356493a2a48a2252c1ce2479d6587139194f264ee53b1de35,savant/2024/747202.csv.gz,315,63921,44a81330f0526c2039fb350c8e72d3088a4ef2977f11e41cf7e3605811717856
744937,2024-05-19,2024,R,F,N,1,141,TOR,139,TB,14,statsapi/2024/744937.json.gz,122013,ae1a42653c8888a1eba98e7c3c33d2f4304f99c2e092b314506cb4751e1a88c3,savant/2024/744937.csv.gz,273,55034,b132f677d29351d443f5323a6128b47a34c822e12908477ed73ab3e2f3b19728
745012,2024-05-19,2024,R,F,N,1,140,TEX,108,LAA,5325,statsapi/2024/745012.json.gz,118525,e1756556b2de52971c042cb8229a8f15951e6f835def62e950861239e90d7255,savant/2024/745012.csv.gz,261,53065,cb2e8811c696693fbe20cee8ccadca79bb8a7a158c83b0eb9b1098bd028d4228
745179,2024-05-19,2024,R,F,N,1,138,STL,111,BOS,2889,statsapi/2024/745179.json.gz,142459,45fb56c6b4104035d523f11a9c20ef4284aaa2f5ce8489881d6f637117d933b7,savant/2024/745179.csv.gz,325,66975,8cfdc00832663a255eff99ab34c44395716d01bfe98ea051a1f74a06700ec43c
745336,2024-05-19,2024,R,F,N,1,137,SF,115,COL,2395,statsapi/2024/745336.json.gz,123499,a6a86defbb37326c18297d58d0203a45499e2f21c5f92948ac894064c34a8088,savant/2024/745336.csv.gz,281,57965,c8b95c341fedd973e38130172f8c7a7747464c0937465c50872e608501b7695c
745577,2024-05-19,2024,R,F,N,1,143,PHI,120,WSH,2681,statsapi/2024/745577.json.gz,139023,67eddeaee44e5e2e0777275f9e0d07170fdffc05420c09c79670836032e0472c,savant/2024/745577.csv.gz,312,63839,3877acdcb0611b66994b824b9a8d5fc8649ab07664321ee4ef1919dda5558484
745745,2024-05-19,2024,R,F,N,1,147,NYY,145,CWS,3313,statsapi/2024/745745.json.gz,129242,8c4e158ab525d440d8d06524ac84c25cfd80f1248ad079dace12c1f3c8f14e11,savant/2024/745745.csv.gz,290,59603,e0cfcb83ea1014a10b9dec2970bdd03f89e9b48257ded75f1627240fbf3e2d21
746064,2024-05-19,2024,R,F,N,1,146,MIA,121,NYM,4169,statsapi/2024/746064.json.gz,143945,b53d17d261876b4a1805aa0d62319c3ad00a71e191673495cd0bda8a11c30e61,savant/2024/746064.csv.gz,330,68155,2352d9737c6d7acf114176c92412f83c2c7d1073390368ba375c2aa5f3d67d53
746144,2024-05-19,2024,R,F,N,1,119,LAD,113,CIN,22,statsapi/2024/746144.json.gz,136455,a9676c04d19da7d6e9ce7b5264dc66b82a5497c56d97a1d6eb35a436e07b2dc2,savant/2024/746144.csv.gz,310,63932,dd5042a1aa46e63458b0be679374604cb5bb6b4dbaf8dd7b15192a63debc5202
746306,2024-05-19,2024,R,F,N,1,118,KC,133,OAK,7,statsapi/2024/746306.json.gz,124002,079e0bbf493a818469e6f9bca8d47a114ff116f7a2ce91aee63b4a2cb2b3a9f5,savant/2024/746306.csv.gz,274,56253,9d82e90fead31ff9877e7b994b8bfc42e41a0118e358326e60e9f12c743c6a2c
746392,2024-05-19,2024,R,F,N,1,117,HOU,158,MIL,2392,statsapi/2024/746392.json.gz,140575,25737875e7521dff260a2b2c63d0ffdc6b0818ff7ba6366bccbb10e214e314b5,savant/2024/746392.csv.gz,318,64975,c7b19c78c78c0473d29fd087f7650868f0adebaa2df27cec134d31d4a0891a2c
746636,2024-05-19,2024,R,F,N,1,114,CLE,142,MIN,5,statsapi/2024/746636.json.gz,111129,e1c4beda4d2173c6866a984de699220a74a6c8202038068dcfddf05b4545e7db,savant/2024/746636.csv.gz,241,49650,42c91605c7367b367359e2df12c48ab88f54499bb42fc30cf86d32ceb245ef15
