date,location,attendance,inning,inning_top_bot,score,batting,fielding,description,game_info_url
02/19/2022,"Arlington, Texas",NA,8,top,5-2,A&M-Corpus Christi,UT Arlington,"Petkoff, B. homered to right field, 3 RBI (2-2 BSBK)3a Johnson, Di. scored3a Taylor, J. scored.",https://stats.ncaa.org/contests/2168293/box_score
02/19/2022,"Arlington, Texas",NA,8,top,5-2,A&M-Corpus Christi,UT Arlington,"Jones, T. struck out swinging (1-2 SFFBFS).",https://stats.ncaa.org/contests/2168293/box_score
02/19/2022,"Arlington, Texas",NA,8,bot,5-2,UT Arlington,A&M-Corpus Christi,A. Ramirez pinch hit for N. Pierce.,https://stats.ncaa.org/contests/2168293/box_score
02/19/2022,"Arlington, Texas",NA,8,bot,5-2,UT Arlington,A&M-Corpus Christi,A. Ramirez struck out swinging (0-2 SKS).,https://stats.ncaa.org/contests/2168293/box_score
02/19/2022,"Arlington, Texas",NA,8,bot,5-2,UT Arlington,A&M-Corpus Christi,M. Cavanagh flied out to lf (3-2 FKBFBB).,https://stats.ncaa.org/contests/2168293/box_score
02/19/2022,"Arlington, Texas",NA,8,bot,5-2,UT Arlington,A&M-Corpus Christi,C. Gregory singled to left field (1-0 B).,https://stats.ncaa.org/contests/2168293/box_score
02/19/2022,"Arlington, Texas",NA,8,bot,5-2,UT Arlington,A&M-Corpus Christi,D. VanVooren popped up to 2b (0-0).,https://stats.ncaa.org/contests/2168293/box_score
02/19/2022,"Arlington, Texas",NA,9,top,5-2,A&M-Corpus Christi,UT Arlington,D. VanVooren to rf.,https://stats.ncaa.org/contests/2168293/box_score
02/19/2022,"Arlington, Texas",NA,9,top,5-2,A&M-Corpus Christi,UT Arlington,B Montgomery to 3b for Ta. Rice.,https://stats.ncaa.org/contests/2168293/box_score
02/19/2022,"Arlington, Texas",NA,9,top,5-2,A&M-Corpus Christi,UT Arlington,M. Sanford to cf for A. Ramirez.,https://stats.ncaa.org/contests/2168293/box_score
02/19/2022,"Arlington, Texas",NA,9,top,5-2,A&M-Corpus Christi,UT Arlington,M. Cavanagh to 2b.,https://stats.ncaa.org/contests/2168293/box_score
02/19/2022,"Arlington, Texas",NA,9,top,5-2,A&M-Corpus Christi,UT Arlington,M. Novis to p for T. King.,https://stats.ncaa.org/contests/2168293/box_score
02/19/2022,"Arlington, Texas",NA,9,top,5-2,A&M-Corpus Christi,UT Arlington,"Modgling, C. singled to shortstop (0-1 K).",https://stats.ncaa.org/contests/2168293/box_score
02/19/2022,"Arlington, Texas",NA,9,top,5-2,A&M-Corpus Christi,UT Arlington,"Linneweber,T grounded out to p, SAC, bunt (0-0)3a Modgling, C. advanced to second.",https://stats.ncaa.org/contests/2168293/box_score
02/19/2022,"Arlington, Texas",NA,9,top,6-2,A&M-Corpus Christi,UT Arlington,"Markotic, L. singled to shortstop, RBI (0-2 KS)3a Modgling, C. scored.",https://stats.ncaa.org/contests/2168293/box_score
02/19/2022,"Arlington, Texas",NA,9,top,6-2,A&M-Corpus Christi,UT Arlington,"Markotic, L. advanced to second on a wild pitch.",https://stats.ncaa.org/contests/2168293/box_score
02/19/2022,"Arlington, Texas",NA,9,top,6-2,A&M-Corpus Christi,UT Arlington,"Ryan, B. grounded out to 2b (1-2 BFSF)3a Markotic, L. advanced to third.",https://stats.ncaa.org/contests/2168293/box_score
02/19/2022,"Arlington, Texas",NA,9,top,6-2,A&M-Corpus Christi,UT Arlington,"Taylor, J. struck out swinging (2-2 BBKFS).",https://stats.ncaa.org/contests/2168293/box_score
02/19/2022,"Arlington, Texas",NA,9,bot,6-2,UT Arlington,A&M-Corpus Christi,B Montgomery grounded out to ss (2-2 BKBK).,https://stats.ncaa.org/contests/2168293/box_score
02/19/2022,"Arlington, Texas",NA,9,bot,6-2,UT Arlington,A&M-Corpus Christi,O. Ponce grounded out to p (3-2 KBKBBF).,https://stats.ncaa.org/contests/2168293/box_score
02/19/2022,"Arlington, Texas",NA,9,bot,6-2,UT Arlington,A&M-Corpus Christi,W. Galvan flied out to cf (0-1 K).,https://stats.ncaa.org/contests/2168293/box_score
02/18/2022,"Arlington, Texas",NA,1,top,0-0,A&M-Corpus Christi,UT Arlington,No play.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,1,top,0-0,A&M-Corpus Christi,UT Arlington,"Markotic, L. grounded out to ss.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,1,top,0-0,A&M-Corpus Christi,UT Arlington,"Ryan, B. singled to center field.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,1,top,0-0,A&M-Corpus Christi,UT Arlington,"Caraway, J. walked3a Ryan, B. advanced to second.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,1,top,0-0,A&M-Corpus Christi,UT Arlington,"Chijin, S. flied out to lf.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,1,top,1-0,A&M-Corpus Christi,UT Arlington,"Taylor, J. singled to right field, RBI3a Caraway, J. advanced to second3a Ryan, B. scored.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,1,top,1-0,A&M-Corpus Christi,UT Arlington,"Puls, M. grounded out to 1b unassisted.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,1,bot,1-0,UT Arlington,A&M-Corpus Christi,D. VanVooren flied out to lf.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,1,bot,1-0,UT Arlington,A&M-Corpus Christi,Z. Henry struck out swinging.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,1,bot,1-0,UT Arlington,A&M-Corpus Christi,O. Ponce doubled down the rf line.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,1,bot,1-0,UT Arlington,A&M-Corpus Christi,W. Galvan flied out to cf.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,2,top,1-0,A&M-Corpus Christi,UT Arlington,"Johnson, Di. hit by pitch.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,2,top,1-0,A&M-Corpus Christi,UT Arlington,"Petkoff, B. singled through the right side3a Johnson, Di. advanced to second.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,2,top,1-0,A&M-Corpus Christi,UT Arlington,"Linneweber,T grounded out to 3b, SAC, bunt3a Petkoff, B. advanced to second3a Johnson, Di. advanced to third.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,2,top,2-0,A&M-Corpus Christi,UT Arlington,"Markotic, L. flied out to cf, SF, RBI3a Petkoff, B. advanced to third3a Johnson, Di. scored.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,2,top,2-0,A&M-Corpus Christi,UT Arlington,"Ryan, B. out at first 1b to p.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,2,bot,2-0,UT Arlington,A&M-Corpus Christi,S. Crowell struck out swinging.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,2,bot,2-0,UT Arlington,A&M-Corpus Christi,N. Pierce singled up the middle.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,2,bot,2-0,UT Arlington,A&M-Corpus Christi,B Montgomery reached on a fielding error by 3b3a N. Pierce advanced to second.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,2,bot,2-0,UT Arlington,A&M-Corpus Christi,M. Cavanagh struck out swinging.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,2,bot,2-0,UT Arlington,A&M-Corpus Christi,C. Gregory reached on a fielder's choice to shortstop3a B Montgomery out at second ss to 2b.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,3,top,2-0,A&M-Corpus Christi,UT Arlington,"Caraway, J. struck out swinging, out at first c to 1b.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,3,top,2-0,A&M-Corpus Christi,UT Arlington,"Chijin, S. popped up to ss.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,3,top,2-0,A&M-Corpus Christi,UT Arlington,"Taylor, J. flied out to rf.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,3,bot,2-0,UT Arlington,A&M-Corpus Christi,"Ramirez Jr. to p for Thomas, H..",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,3,bot,2-0,UT Arlington,A&M-Corpus Christi,D. VanVooren singled to shortstop.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,3,bot,2-0,UT Arlington,A&M-Corpus Christi,Z. Henry popped up to 2b.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,3,bot,2-0,UT Arlington,A&M-Corpus Christi,"O. Ponce struck out looking3a D. VanVooren out at second c to 2b, caught stealing.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,3,bot,2-0,UT Arlington,A&M-Corpus Christi,H: 1,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,4,top,2-0,A&M-Corpus Christi,UT Arlington,"Puls, M. flied out to rf.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,4,top,2-0,A&M-Corpus Christi,UT Arlington,"Johnson, Di. grounded out to ss.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,4,top,2-0,A&M-Corpus Christi,UT Arlington,"Petkoff, B. doubled to right field.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,4,top,2-0,A&M-Corpus Christi,UT Arlington,"Linneweber,T grounded out to ss.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,4,top,2-0,A&M-Corpus Christi,UT Arlington,H: 1 LOB: 1,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,4,bot,2-0,UT Arlington,A&M-Corpus Christi,W. Galvan walked.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,4,bot,2-0,UT Arlington,A&M-Corpus Christi,S. Crowell popped up to 2b.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,4,bot,2-0,UT Arlington,A&M-Corpus Christi,W. Galvan advanced to second on a balk.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,4,bot,2-0,UT Arlington,A&M-Corpus Christi,N. Pierce struck out looking.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,4,bot,2-0,UT Arlington,A&M-Corpus Christi,B Montgomery flied out to lf.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,4,top,2-0,A&M-Corpus Christi,UT Arlington,LOB: 1,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,5,top,2-0,A&M-Corpus Christi,UT Arlington,"Markotic, L. walked.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,5,top,4-0,A&M-Corpus Christi,UT Arlington,"Ryan, B. homered to right field, 2 RBI3a Markotic, L. scored.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,5,top,4-0,A&M-Corpus Christi,UT Arlington,"Caraway, J. walked.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,5,top,4-0,A&M-Corpus Christi,UT Arlington,"Chijin, S. singled to second base3a Caraway, J. advanced to third.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,5,top,4-0,A&M-Corpus Christi,UT Arlington,T. King to p for D. Moffat.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,5,top,4-0,A&M-Corpus Christi,UT Arlington,"Caraway, J. out at third c to 3b, picked off.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,5,top,4-0,A&M-Corpus Christi,UT Arlington,"Taylor, J. struck out swinging.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,5,top,4-0,A&M-Corpus Christi,UT Arlington,"Puls, M. reached on a fielding error by lf, advanced to second on the throw3a Chijin, S. advanced to third.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,5,top,4-0,A&M-Corpus Christi,UT Arlington,"Johnson, Di. flied out to rf.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,5,bot,4-0,UT Arlington,A&M-Corpus Christi,M. Cavanagh singled up the middle.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,5,bot,4-0,UT Arlington,A&M-Corpus Christi,C. Gregory flied out to lf.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,5,bot,4-0,UT Arlington,A&M-Corpus Christi,D. VanVooren singled through the left side3a M. Cavanagh advanced to second.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,5,bot,4-0,UT Arlington,A&M-Corpus Christi,Z. Henry flied out to cf.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,5,bot,4-1,UT Arlington,A&M-Corpus Christi,"O. Ponce singled to shortstop, RBI3a D. VanVooren advanced to second3a M. Cavanagh scored.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,5,bot,4-1,UT Arlington,A&M-Corpus Christi,W. Galvan flied out to cf.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,6,top,4-1,A&M-Corpus Christi,UT Arlington,J. Hagan to p for T. King.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,6,top,4-1,A&M-Corpus Christi,UT Arlington,"Petkoff, B. struck out swinging.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,6,top,4-1,A&M-Corpus Christi,UT Arlington,"Linneweber,T struck out swinging.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,6,top,4-1,A&M-Corpus Christi,UT Arlington,"Markotic, L. struck out looking.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,6,bot,4-1,UT Arlington,A&M-Corpus Christi,S. Crowell singled through the right side.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,6,bot,4-1,UT Arlington,A&M-Corpus Christi,J. Brown pinch hit for N. Pierce.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,6,bot,4-1,UT Arlington,A&M-Corpus Christi,J. Brown lined into double play 3b to 1b3a S. Crowell out on the play.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,6,bot,4-1,UT Arlington,A&M-Corpus Christi,B Montgomery flied out to rf.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,6,bot,4-1,UT Arlington,A&M-Corpus Christi,H: 1,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,7,top,4-1,A&M-Corpus Christi,UT Arlington,J. Brown to 2b.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,7,top,4-1,A&M-Corpus Christi,UT Arlington,B Montgomery to rf.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,7,top,4-1,A&M-Corpus Christi,UT Arlington,M. Cavanagh to 3b.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,7,top,4-1,A&M-Corpus Christi,UT Arlington,"Ryan, B. struck out swinging, out at first c to 1b.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,7,top,4-1,A&M-Corpus Christi,UT Arlington,"Caraway, J. grounded out to 2b.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,7,top,4-1,A&M-Corpus Christi,UT Arlington,"Chijin, S. doubled to right center.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,7,top,4-1,A&M-Corpus Christi,UT Arlington,"Taylor, J. struck out swinging.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,7,top,4-3,A&M-Corpus Christi,UT Arlington,H: 1 LOB: 1,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,7,bot,4-1,UT Arlington,A&M-Corpus Christi,M. Cavanagh doubled to left center.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,7,bot,4-2,UT Arlington,A&M-Corpus Christi,"C. Gregory singled to right center, RBI3a M. Cavanagh scored.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,7,bot,4-2,UT Arlington,A&M-Corpus Christi,D. VanVooren singled to third base3a C. Gregory advanced to second.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,7,bot,4-2,UT Arlington,A&M-Corpus Christi,"Z. Henry popped up to 3b, bunt.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,7,bot,4-2,UT Arlington,A&M-Corpus Christi,"Nelson, D. to p for Ramirez Jr..",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,7,bot,4-2,UT Arlington,A&M-Corpus Christi,O. Ponce fouled out to 1b.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,7,bot,4-3,UT Arlington,A&M-Corpus Christi,"W. Galvan singled to center field, RBI3a D. VanVooren advanced to second3a C. Gregory scored.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,7,bot,4-3,UT Arlington,A&M-Corpus Christi,S. Crowell grounded out to 2b.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,7,top,4-3,A&M-Corpus Christi,UT Arlington,R: 2 H: 4 LOB: 2,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,8,top,4-3,A&M-Corpus Christi,UT Arlington,"Puls, M. grounded out to 1b unassisted.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,8,top,4-3,A&M-Corpus Christi,UT Arlington,"Johnson, Di. singled to right field.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,8,top,4-3,A&M-Corpus Christi,UT Arlington,"Petkoff, B. singled to right field3a Johnson, Di. advanced to third.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,8,top,4-3,A&M-Corpus Christi,UT Arlington,"Linneweber,T grounded out to p3a Petkoff, B. advanced to second.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,8,top,4-3,A&M-Corpus Christi,UT Arlington,"Markotic, L. struck out looking.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,8,top,4-3,A&M-Corpus Christi,UT Arlington,H: 2 LOB: 2,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,8,bot,4-3,UT Arlington,A&M-Corpus Christi,J. Brown grounded out to 2b.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,8,bot,4-3,UT Arlington,A&M-Corpus Christi,B Montgomery flied out to rf.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,8,bot,4-3,UT Arlington,A&M-Corpus Christi,M. Cavanagh grounded out to 2b.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,9,top,4-3,A&M-Corpus Christi,UT Arlington,G. Bailey to p for J. Hagan.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,9,top,4-3,A&M-Corpus Christi,UT Arlington,"Ryan, B. tripled to center field.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,9,top,4-3,A&M-Corpus Christi,UT Arlington,"Caraway, J. walked.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,9,top,4-3,A&M-Corpus Christi,UT Arlington,"Chijin, S. walked3a Caraway, J. advanced to second.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,9,top,4-3,A&M-Corpus Christi,UT Arlington,"Taylor, J. flied out to lf.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,9,top,4-3,A&M-Corpus Christi,UT Arlington,"Puls, M. flied into double play rf to c3a Ryan, B. out on the play.",https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,9,top,4-3,A&M-Corpus Christi,UT Arlington,H: 1 LOB: 2,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,9,bot,4-3,UT Arlington,A&M-Corpus Christi,S. Saunders pinch hit for C. Gregory.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,9,bot,4-3,UT Arlington,A&M-Corpus Christi,S. Saunders grounded out to 2b.,https://stats.ncaa.org/contests/2168044/box_score
02/18/2022,"Arlington, Texas",NA,9,bot,4-3,UT Arlington,A&M-Corpus Christi,D. VanVooren struck out swinging.,https://stats.ncaa.org/contests/2168044/box_score
