year,season_id,date,home_team,home_team_id,home_team_conference,home_team_conference_id,home_team_slug,home_team_division,away_team,away_team_id,away_team_conference,away_team_conference_id,away_team_slug,away_team_division,neutral_site,result,score,innings,slug,game_info_url,Date,Opponent,Result,opponent_slug
2020,15204,02/15/2020,NJIT,471,ASUN,920,/team/471/15204,1,Penn St. ,539,Big Ten,827,/team/539/15204,1,"Cary, NC",L,4-6,NA,/contests/1848383/box_score,https://stats.ncaa.org/contests/1848383/box_score,NA,NA,NA,NA
2020,15204,02/16/2020,Bucknell ,83,Patriot,838,/team/83/15204,1,NJIT,471,ASUN,920,/team/471/15204,1,"Cary, NC",W,8-5,10,/contests/1830707/box_score,https://stats.ncaa.org/contests/1830707/box_score,NA,NA,NA,NA
2020,15204,02/21/2020,Longwood,363,Big South,826,/team/363/15204,1,NJIT,471,ASUN,920,/team/471/15204,1,NA,W,13-0,NA,/contests/1831248/box_score,https://stats.ncaa.org/contests/1831248/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,Longwood,363,Big South,826,/team/363/15204,1,NJIT,471,ASUN,920,/team/471/15204,1,NA,L,7-11,NA,/contests/1831491/box_score,https://stats.ncaa.org/contests/1831491/box_score,NA,NA,NA,NA
2020,15204,02/23/2020,Longwood,363,Big South,826,/team/363/15204,1,NJIT,471,ASUN,920,/team/471/15204,1,NA,W,17-5,NA,/contests/1831878/box_score,https://stats.ncaa.org/contests/1831878/box_score,NA,NA,NA,NA
2020,15204,02/29/2020,Bucknell ,83,Patriot,838,/team/83/15204,1,NJIT,471,ASUN,920,/team/471/15204,1,"Cary, N.C.",L,7-11,NA,/contests/1832691/box_score,https://stats.ncaa.org/contests/1832691/box_score,NA,NA,NA,NA
2020,15204,02/29/2020,Bucknell ,83,Patriot,838,/team/83/15204,1,NJIT,471,ASUN,920,/team/471/15204,1,"Cary, N.C.",W,14-2,NA,/contests/1848781/box_score,https://stats.ncaa.org/contests/1848781/box_score,NA,NA,NA,NA
2020,15204,03/01/2020,Bucknell ,83,Patriot,838,/team/83/15204,1,NJIT,471,ASUN,920,/team/471/15204,1,"Cary, NC",W,23-14,NA,/contests/1833150/box_score,https://stats.ncaa.org/contests/1833150/box_score,NA,NA,NA,NA
2020,15204,03/04/2020,Fordham,236,Atlantic 10,820,/team/236/15204,1,NJIT,471,ASUN,920,/team/471/15204,1,NA,L,1-3,NA,/contests/1833563/box_score,https://stats.ncaa.org/contests/1833563/box_score,NA,NA,NA,NA
2020,15204,03/06/2020,UTRGV,536,WAC,923,/team/536/15204,1,NJIT,471,ASUN,920,/team/471/15204,1,NA,L,1-11,NA,/contests/1833982/box_score,https://stats.ncaa.org/contests/1833982/box_score,NA,NA,NA,NA
2020,15204,03/07/2020,UTRGV,536,WAC,923,/team/536/15204,1,NJIT,471,ASUN,920,/team/471/15204,1,NA,L,0-19,NA,/contests/1834182/box_score,https://stats.ncaa.org/contests/1834182/box_score,NA,NA,NA,NA
2020,15204,03/07/2020,UTRGV,536,WAC,923,/team/536/15204,1,NJIT,471,ASUN,920,/team/471/15204,1,NA,L,0-8,NA,/contests/1849863/box_score,https://stats.ncaa.org/contests/1849863/box_score,NA,NA,NA,NA
2020,15204,03/08/2020,UTRGV,536,WAC,923,/team/536/15204,1,NJIT,471,ASUN,920,/team/471/15204,1,NA,L,2-10,NA,/contests/1834490/box_score,https://stats.ncaa.org/contests/1834490/box_score,NA,NA,NA,NA
2020,15204,03/10/2020,Villanova,739,Big East,30184,/team/739/15204,1,NJIT,471,ASUN,920,/team/471/15204,1,NA,L,1-5,NA,/contests/1834912/box_score,https://stats.ncaa.org/contests/1834912/box_score,NA,NA,NA,NA
2020,15204,02/14/2020,Georgetown ,251,Big East,30184,/team/251/15204,1,Navy,726,Patriot,838,/team/726/15204,1,"Thomasville, NC",L,6-16,NA,/contests/1830184/box_score,https://stats.ncaa.org/contests/1830184/box_score,NA,NA,NA,NA
2020,15204,02/15/2020,Georgetown ,251,Big East,30184,/team/251/15204,1,Navy,726,Patriot,838,/team/726/15204,1,"Thomasville, NC",W,6-2,NA,/contests/1830542/box_score,https://stats.ncaa.org/contests/1830542/box_score,NA,NA,NA,NA
2020,15204,02/16/2020,Georgetown ,251,Big East,30184,/team/251/15204,1,Navy,726,Patriot,838,/team/726/15204,1,"Thomasville, NC",W,6-3,NA,/contests/1830890/box_score,https://stats.ncaa.org/contests/1830890/box_score,NA,NA,NA,NA
2020,15204,02/19/2020,Navy,726,Patriot,838,/team/726/15204,1,Coppin St.,165,MEAC,876,/team/165/15204,1,NA,W,6-1,NA,/contests/1831060/box_score,https://stats.ncaa.org/contests/1831060/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,Navy,726,Patriot,838,/team/726/15204,1,Air Force,721,Mountain West,5486,/team/721/15204,1,NA,W,5-4,NA,/contests/1831692/box_score,https://stats.ncaa.org/contests/1831692/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,Navy,726,Patriot,838,/team/726/15204,1,Air Force,721,Mountain West,5486,/team/721/15204,1,NA,W,3-1,NA,/contests/1967988/box_score,https://stats.ncaa.org/contests/1967988/box_score,NA,NA,NA,NA
2020,15204,02/23/2020,Navy,726,Patriot,838,/team/726/15204,1,Air Force,721,Mountain West,5486,/team/721/15204,1,NA,W,4-3,10,/contests/1832028/box_score,https://stats.ncaa.org/contests/1832028/box_score,NA,NA,NA,NA
2020,15204,02/29/2020,Navy,726,Patriot,838,/team/726/15204,1,Massachusetts,400,Atlantic 10,820,/team/400/15204,1,NA,W,10-0,NA,/contests/1832780/box_score,https://stats.ncaa.org/contests/1832780/box_score,NA,NA,NA,NA
2020,15204,03/01/2020,Navy,726,Patriot,838,/team/726/15204,1,Massachusetts,400,Atlantic 10,820,/team/400/15204,1,NA,W,17-5,NA,/contests/1849176/box_score,https://stats.ncaa.org/contests/1849176/box_score,NA,NA,NA,NA
2020,15204,03/01/2020,Navy,726,Patriot,838,/team/726/15204,1,Massachusetts,400,Atlantic 10,820,/team/400/15204,1,NA,W,4-2,NA,/contests/1833162/box_score,https://stats.ncaa.org/contests/1833162/box_score,NA,NA,NA,NA
2020,15204,03/06/2020,Navy,726,Patriot,838,/team/726/15204,1,Penn St.,539,Big Ten,827,/team/539/15204,1,NA,W,2-1,11,/contests/1833861/box_score,https://stats.ncaa.org/contests/1833861/box_score,NA,NA,NA,NA
2020,15204,03/07/2020,Navy,726,Patriot,838,/team/726/15204,1,Fairleigh Dickinson,222,NEC,846,/team/222/15204,1,NA,W,3-1,NA,/contests/1834204/box_score,https://stats.ncaa.org/contests/1834204/box_score,NA,NA,NA,NA
2020,15204,03/08/2020,Navy,726,Patriot,838,/team/726/15204,1,UMBC,391,America East,845,/team/391/15204,1,NA,W,8-6,NA,/contests/1834731/box_score,https://stats.ncaa.org/contests/1834731/box_score,NA,NA,NA,NA
2020,15204,03/10/2020,Mount St. Mary's,450,NEC,846,/team/450/15204,1,Navy,726,Patriot,838,/team/726/15204,1,NA,W,11-0,NA,/contests/1834943/box_score,https://stats.ncaa.org/contests/1834943/box_score,NA,NA,NA,NA
2020,15204,03/11/2020,UMES,393,MEAC,876,/team/393/15204,1,Navy,726,Patriot,838,/team/726/15204,1,NA,W,6-5,NA,/contests/1835163/box_score,https://stats.ncaa.org/contests/1835163/box_score,NA,NA,NA,NA
2020,15204,02/14/2020,Baylor,51,Big 12,25354,/team/51/15204,1,Nebraska,463,Big Ten,827,/team/463/15204,1,NA,W,19-9,NA,/contests/1830359/box_score,https://stats.ncaa.org/contests/1830359/box_score,NA,NA,NA,NA
2020,15204,02/15/2020,Baylor,51,Big 12,25354,/team/51/15204,1,Nebraska,463,Big Ten,827,/team/463/15204,1,NA,L,7-8,10,/contests/1830639/box_score,https://stats.ncaa.org/contests/1830639/box_score,NA,NA,NA,NA
2020,15204,02/16/2020,Baylor,51,Big 12,25354,/team/51/15204,1,Nebraska,463,Big Ten,827,/team/463/15204,1,NA,L,2-7,NA,/contests/1830896/box_score,https://stats.ncaa.org/contests/1830896/box_score,NA,NA,NA,NA
2020,15204,02/21/2020,San Diego,627,WCC,922,/team/627/15204,1,Nebraska,463,Big Ten,827,/team/463/15204,1,NA,L,11-12,NA,/contests/1831357/box_score,https://stats.ncaa.org/contests/1831357/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,San Diego St.,626,Mountain West,5486,/team/626/15204,1,Nebraska,463,Big Ten,827,/team/463/15204,1,NA,L,2-4,NA,/contests/1831743/box_score,https://stats.ncaa.org/contests/1831743/box_score,NA,NA,NA,NA
2020,15204,02/23/2020,Arizona ,29,Pac-12,905,/team/29/15204,1,Nebraska,463,Big Ten,827,/team/463/15204,1,"San Diego, CA",L,2-3,NA,/contests/1831850/box_score,https://stats.ncaa.org/contests/1831850/box_score,NA,NA,NA,NA
2020,15204,02/28/2020,Arizona St.,28,Pac-12,905,/team/28/15204,1,Nebraska,463,Big Ten,827,/team/463/15204,1,NA,L,5-13,NA,/contests/1832537/box_score,https://stats.ncaa.org/contests/1832537/box_score,NA,NA,NA,NA
2020,15204,02/29/2020,Arizona St.,28,Pac-12,905,/team/28/15204,1,Nebraska,463,Big Ten,827,/team/463/15204,1,NA,L,1-14,NA,/contests/1832950/box_score,https://stats.ncaa.org/contests/1832950/box_score,NA,NA,NA,NA
2020,15204,03/01/2020,Arizona St.,28,Pac-12,905,/team/28/15204,1,Nebraska,463,Big Ten,827,/team/463/15204,1,NA,W,18-10,NA,/contests/1833116/box_score,https://stats.ncaa.org/contests/1833116/box_score,NA,NA,NA,NA
2020,15204,03/06/2020,Nebraska,463,Big Ten,827,/team/463/15204,1,Columbia,158,Ivy League,865,/team/158/15204,1,NA,W,5-3,NA,/contests/1833685/box_score,https://stats.ncaa.org/contests/1833685/box_score,NA,NA,NA,NA
2020,15204,03/07/2020,Nebraska,463,Big Ten,827,/team/463/15204,1,Columbia,158,Ivy League,865,/team/158/15204,1,NA,W,7-3,NA,/contests/1834190/box_score,https://stats.ncaa.org/contests/1834190/box_score,NA,NA,NA,NA
2020,15204,03/07/2020,Nebraska,463,Big Ten,827,/team/463/15204,1,Columbia,158,Ivy League,865,/team/158/15204,1,NA,L,2-3,NA,/contests/1849868/box_score,https://stats.ncaa.org/contests/1849868/box_score,NA,NA,NA,NA
2020,15204,03/08/2020,Nebraska,463,Big Ten,827,/team/463/15204,1,Columbia,158,Ivy League,865,/team/158/15204,1,NA,W,12-5,NA,/contests/1834502/box_score,https://stats.ncaa.org/contests/1834502/box_score,NA,NA,NA,NA
2020,15204,03/10/2020,Nebraska,463,Big Ten,827,/team/463/15204,1,Northern Colo.,502,WAC,923,/team/502/15204,1,NA,W,1-0,NA,/contests/1834825/box_score,https://stats.ncaa.org/contests/1834825/box_score,NA,NA,NA,NA
2020,15204,03/11/2020,Nebraska,463,Big Ten,827,/team/463/15204,1,Northern Colo.,502,WAC,923,/team/502/15204,1,NA,W,8-1,NA,/contests/1835058/box_score,https://stats.ncaa.org/contests/1835058/box_score,NA,NA,NA,NA
2020,15204,02/14/2020,Portland,551,WCC,922,/team/551/15204,1,Nevada,466,Mountain West,5486,/team/466/15204,1,NA,L,0-13,NA,/contests/1966029/box_score,https://stats.ncaa.org/contests/1966029/box_score,NA,NA,NA,NA
2020,15204,02/14/2020,Portland,551,WCC,922,/team/551/15204,1,Nevada,466,Mountain West,5486,/team/466/15204,1,NA,L,1-14,NA,/contests/1830177/box_score,https://stats.ncaa.org/contests/1830177/box_score,NA,NA,NA,NA
2020,15204,02/16/2020,Portland,551,WCC,922,/team/551/15204,1,Nevada,466,Mountain West,5486,/team/466/15204,1,NA,L,4-6,NA,/contests/1830729/box_score,https://stats.ncaa.org/contests/1830729/box_score,NA,NA,NA,NA
2020,15204,02/21/2020,Oregon,529,Pac-12,905,/team/529/15204,1,Nevada,466,Mountain West,5486,/team/466/15204,1,NA,L,2-3,NA,/contests/1831269/box_score,https://stats.ncaa.org/contests/1831269/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,Oregon,529,Pac-12,905,/team/529/15204,1,Nevada,466,Mountain West,5486,/team/466/15204,1,NA,L,2-3,NA,/contests/1831568/box_score,https://stats.ncaa.org/contests/1831568/box_score,NA,NA,NA,NA
2020,15204,02/23/2020,Oregon,529,Pac-12,905,/team/529/15204,1,Nevada,466,Mountain West,5486,/team/466/15204,1,NA,L,1-9,NA,/contests/1831947/box_score,https://stats.ncaa.org/contests/1831947/box_score,NA,NA,NA,NA
2020,15204,02/28/2020,Nevada,466,Mountain West,5486,/team/466/15204,1,Hofstra,283,CAA,837,/team/283/15204,1,NA,L,1-2,NA,/contests/1832283/box_score,https://stats.ncaa.org/contests/1832283/box_score,NA,NA,NA,NA
2020,15204,02/29/2020,Nevada,466,Mountain West,5486,/team/466/15204,1,Hofstra,283,CAA,837,/team/283/15204,1,NA,L,2-7,NA,/contests/1832562/box_score,https://stats.ncaa.org/contests/1832562/box_score,NA,NA,NA,NA
2020,15204,02/29/2020,Nevada,466,Mountain West,5486,/team/466/15204,1,Wichita St.,782,AAC,823,/team/782/15204,1,NA,L,1-3,NA,/contests/1969575/box_score,https://stats.ncaa.org/contests/1969575/box_score,NA,NA,NA,NA
2020,15204,03/05/2020,Nevada,466,Mountain West,5486,/team/466/15204,1,California Baptist,30135,WAC,923,/team/30135/15204,1,NA,L,5-6,NA,/contests/1833665/box_score,https://stats.ncaa.org/contests/1833665/box_score,NA,NA,NA,NA
2020,15204,03/06/2020,Nevada,466,Mountain West,5486,/team/466/15204,1,California Baptist,30135,WAC,923,/team/30135/15204,1,NA,W,2-1,NA,/contests/1833823/box_score,https://stats.ncaa.org/contests/1833823/box_score,NA,NA,NA,NA
2020,15204,03/07/2020,Nevada,466,Mountain West,5486,/team/466/15204,1,California Baptist,30135,WAC,923,/team/30135/15204,1,NA,W,6-4,NA,/contests/1834198/box_score,https://stats.ncaa.org/contests/1834198/box_score,NA,NA,NA,NA
2020,15204,03/08/2020,Nevada,466,Mountain West,5486,/team/466/15204,1,California Baptist,30135,WAC,923,/team/30135/15204,1,NA,L,4-13,NA,/contests/1834521/box_score,https://stats.ncaa.org/contests/1834521/box_score,NA,NA,NA,NA
2020,15204,03/11/2020,Saint Mary's (CA),610,WCC,922,/team/610/15204,1,Nevada,466,Mountain West,5486,/team/466/15204,1,NA,L,1-11,NA,/contests/1835158/box_score,https://stats.ncaa.org/contests/1835158/box_score,NA,NA,NA,NA
2020,15204,02/14/2020,New Mexico,473,Mountain West,5486,/team/473/15204,1,Oregon St. ,528,Pac-12,905,/team/528/15204,1,"Surprise, AZ",L,4-11,NA,/contests/1830183/box_score,https://stats.ncaa.org/contests/1830183/box_score,NA,NA,NA,NA
2020,15204,02/15/2020,BYU ,77,WCC,922,/team/77/15204,1,New Mexico,473,Mountain West,5486,/team/473/15204,1,"Surprise, AZ",W,2-0,NA,/contests/1830409/box_score,https://stats.ncaa.org/contests/1830409/box_score,NA,NA,NA,NA
2020,15204,02/15/2020,BYU ,77,WCC,922,/team/77/15204,1,New Mexico,473,Mountain West,5486,/team/473/15204,1,"Surprise, AZ",W,5-4,NA,/contests/1848180/box_score,https://stats.ncaa.org/contests/1848180/box_score,NA,NA,NA,NA
2020,15204,02/17/2020,Gonzaga ,260,WCC,922,/team/260/15204,1,New Mexico,473,Mountain West,5486,/team/473/15204,1,"Surprise, AZ",L,4-5,NA,/contests/1830929/box_score,https://stats.ncaa.org/contests/1830929/box_score,NA,NA,NA,NA
2020,15204,02/21/2020,New Mexico,473,Mountain West,5486,/team/473/15204,1,Northern Colo.,502,WAC,923,/team/502/15204,1,NA,W,7-6,NA,/contests/1831232/box_score,https://stats.ncaa.org/contests/1831232/box_score,NA,NA,NA,NA
2020,15204,02/23/2020,New Mexico,473,Mountain West,5486,/team/473/15204,1,Northern Colo.,502,WAC,923,/team/502/15204,1,NA,W,3-2,NA,/contests/1968778/box_score,https://stats.ncaa.org/contests/1968778/box_score,NA,NA,NA,NA
2020,15204,02/23/2020,New Mexico,473,Mountain West,5486,/team/473/15204,1,Northern Colo.,502,WAC,923,/team/502/15204,1,NA,W,9-0,NA,/contests/1968764/box_score,https://stats.ncaa.org/contests/1968764/box_score,NA,NA,NA,NA
2020,15204,02/27/2020,New Mexico,473,Mountain West,5486,/team/473/15204,1,BYU,77,WCC,922,/team/77/15204,1,NA,W,8-7,NA,/contests/1832274/box_score,https://stats.ncaa.org/contests/1832274/box_score,NA,NA,NA,NA
2020,15204,02/28/2020,New Mexico,473,Mountain West,5486,/team/473/15204,1,BYU,77,WCC,922,/team/77/15204,1,NA,W,4-0,NA,/contests/1832332/box_score,https://stats.ncaa.org/contests/1832332/box_score,NA,NA,NA,NA
2020,15204,02/28/2020,New Mexico,473,Mountain West,5486,/team/473/15204,1,BYU,77,WCC,922,/team/77/15204,1,NA,L,9-18,NA,/contests/1849826/box_score,https://stats.ncaa.org/contests/1849826/box_score,NA,NA,NA,NA
2020,15204,02/29/2020,New Mexico,473,Mountain West,5486,/team/473/15204,1,BYU,77,WCC,922,/team/77/15204,1,NA,W,12-1,NA,/contests/1832664/box_score,https://stats.ncaa.org/contests/1832664/box_score,NA,NA,NA,NA
2020,15204,03/03/2020,Grand Canyon,1104,WAC,923,/team/1104/15204,1,New Mexico,473,Mountain West,5486,/team/473/15204,1,NA,L,1-5,NA,/contests/1833461/box_score,https://stats.ncaa.org/contests/1833461/box_score,NA,NA,NA,NA
2020,15204,03/04/2020,Grand Canyon,1104,WAC,923,/team/1104/15204,1,New Mexico,473,Mountain West,5486,/team/473/15204,1,NA,W,7-3,NA,/contests/1833544/box_score,https://stats.ncaa.org/contests/1833544/box_score,NA,NA,NA,NA
2020,15204,03/06/2020,New Mexico,473,Mountain West,5486,/team/473/15204,1,Hofstra,283,CAA,837,/team/283/15204,1,NA,W,12-11,NA,/contests/1833821/box_score,https://stats.ncaa.org/contests/1833821/box_score,NA,NA,NA,NA
2020,15204,03/07/2020,New Mexico,473,Mountain West,5486,/team/473/15204,1,Hofstra,283,CAA,837,/team/283/15204,1,NA,W,14-13,NA,/contests/1834140/box_score,https://stats.ncaa.org/contests/1834140/box_score,NA,NA,NA,NA
2020,15204,03/07/2020,New Mexico,473,Mountain West,5486,/team/473/15204,1,Hofstra,283,CAA,837,/team/283/15204,1,NA,W,11-10,NA,/contests/1849756/box_score,https://stats.ncaa.org/contests/1849756/box_score,NA,NA,NA,NA
2020,15204,03/10/2020,UIW,2743,Southland,914,/team/2743/15204,1,New Mexico,473,Mountain West,5486,/team/473/15204,1,NA,W,8-4,NA,/contests/1835042/box_score,https://stats.ncaa.org/contests/1835042/box_score,NA,NA,NA,NA
2020,15204,03/11/2020,UIW,2743,Southland,914,/team/2743/15204,1,New Mexico,473,Mountain West,5486,/team/473/15204,1,NA,W,11-6,NA,/contests/1835232/box_score,https://stats.ncaa.org/contests/1835232/box_score,NA,NA,NA,NA
2020,15204,03/14/2020,Texas,703,Big 12,25354,/team/703/15204,1,New Mexico,473,Mountain West,5486,/team/473/15204,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA
2020,15204,03/15/2020,Texas,703,Big 12,25354,/team/703/15204,1,New Mexico,473,Mountain West,5486,/team/473/15204,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA
2020,15204,02/14/2020,New Mexico St.,472,WAC,923,/team/472/15204,1,Texas Southern,699,SWAC,916,/team/699/15204,1,NA,W,11-2,NA,/contests/1830146/box_score,https://stats.ncaa.org/contests/1830146/box_score,NA,NA,NA,NA
2020,15204,02/15/2020,New Mexico St.,472,WAC,923,/team/472/15204,1,Texas Southern,699,SWAC,916,/team/699/15204,1,NA,W,10-9,NA,/contests/1830396/box_score,https://stats.ncaa.org/contests/1830396/box_score,NA,NA,NA,NA
2020,15204,02/15/2020,New Mexico St.,472,WAC,923,/team/472/15204,1,Texas Southern,699,SWAC,916,/team/699/15204,1,NA,W,13-2,NA,/contests/1848177/box_score,https://stats.ncaa.org/contests/1848177/box_score,NA,NA,NA,NA
2020,15204,02/16/2020,New Mexico St.,472,WAC,923,/team/472/15204,1,Texas Southern,699,SWAC,916,/team/699/15204,1,NA,W,15-8,NA,/contests/1830696/box_score,https://stats.ncaa.org/contests/1830696/box_score,NA,NA,NA,NA
2020,15204,02/21/2020,New Mexico St.,472,WAC,923,/team/472/15204,1,Iona,310,MAAC,871,/team/310/15204,1,NA,W,7-5,NA,/contests/1831320/box_score,https://stats.ncaa.org/contests/1831320/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,New Mexico St.,472,WAC,923,/team/472/15204,1,Iona,310,MAAC,871,/team/310/15204,1,NA,W,9-6,NA,/contests/1831690/box_score,https://stats.ncaa.org/contests/1831690/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,New Mexico St.,472,WAC,923,/team/472/15204,1,Iona,310,MAAC,871,/team/310/15204,1,NA,W,8-1,NA,/contests/1847812/box_score,https://stats.ncaa.org/contests/1847812/box_score,NA,NA,NA,NA
2020,15204,02/23/2020,New Mexico St.,472,WAC,923,/team/472/15204,1,Iona,310,MAAC,871,/team/310/15204,1,NA,W,18-4,NA,/contests/1832018/box_score,https://stats.ncaa.org/contests/1832018/box_score,NA,NA,NA,NA
2020,15204,02/25/2020,Arizona St.,28,Pac-12,905,/team/28/15204,1,New Mexico St.,472,WAC,923,/team/472/15204,1,NA,L,5-6,10,/contests/1832185/box_score,https://stats.ncaa.org/contests/1832185/box_score,NA,NA,NA,NA
2020,15204,02/28/2020,New Mexico St.,472,WAC,923,/team/472/15204,1,Purdue Fort Wayne,308,Summit League,819,/team/308/15204,1,NA,W,4-2,NA,/contests/1832559/box_score,https://stats.ncaa.org/contests/1832559/box_score,NA,NA,NA,NA
2020,15204,02/29/2020,New Mexico St.,472,WAC,923,/team/472/15204,1,Purdue Fort Wayne,308,Summit League,819,/team/308/15204,1,NA,W,19-5,NA,/contests/1832879/box_score,https://stats.ncaa.org/contests/1832879/box_score,NA,NA,NA,NA
2020,15204,02/29/2020,New Mexico St.,472,WAC,923,/team/472/15204,1,Purdue Fort Wayne,308,Summit League,819,/team/308/15204,1,NA,W,14-5,NA,/contests/1849392/box_score,https://stats.ncaa.org/contests/1849392/box_score,NA,NA,NA,NA
2020,15204,03/01/2020,New Mexico St.,472,WAC,923,/team/472/15204,1,Purdue Fort Wayne,308,Summit League,819,/team/308/15204,1,NA,W,10-9,NA,/contests/1833227/box_score,https://stats.ncaa.org/contests/1833227/box_score,NA,NA,NA,NA
2020,15204,03/06/2020,Texas A&M,697,SEC,911,/team/697/15204,1,New Mexico St.,472,WAC,923,/team/472/15204,1,NA,L,3-8,NA,/contests/1833968/box_score,https://stats.ncaa.org/contests/1833968/box_score,NA,NA,NA,NA
2020,15204,03/07/2020,Texas A&M,697,SEC,911,/team/697/15204,1,New Mexico St.,472,WAC,923,/team/472/15204,1,NA,L,5-7,NA,/contests/1834390/box_score,https://stats.ncaa.org/contests/1834390/box_score,NA,NA,NA,NA
2020,15204,03/08/2020,Texas A&M,697,SEC,911,/team/697/15204,1,New Mexico St.,472,WAC,923,/team/472/15204,1,NA,L,2-16,NA,/contests/1834655/box_score,https://stats.ncaa.org/contests/1834655/box_score,NA,NA,NA,NA
2020,15204,02/14/2020,New Orleans,474,Southland,914,/team/474/15204,1,Southern U.,665,SWAC,916,/team/665/15204,1,NA,L,3-9,NA,/contests/1830145/box_score,https://stats.ncaa.org/contests/1830145/box_score,NA,NA,NA,NA
2020,15204,02/15/2020,New Orleans,474,Southland,914,/team/474/15204,1,Grambling,261,SWAC,916,/team/261/15204,1,NA,L,1-5,NA,/contests/1830383/box_score,https://stats.ncaa.org/contests/1830383/box_score,NA,NA,NA,NA
2020,15204,02/16/2020,New Orleans,474,Southland,914,/team/474/15204,1,Prairie View,553,SWAC,916,/team/553/15204,1,NA,W,10-2,NA,/contests/1830908/box_score,https://stats.ncaa.org/contests/1830908/box_score,NA,NA,NA,NA
2020,15204,02/18/2020,Southern Miss.,664,C-USA,24312,/team/664/15204,1,New Orleans,474,Southland,914,/team/474/15204,1,NA,L,5-6,NA,/contests/1831017/box_score,https://stats.ncaa.org/contests/1831017/box_score,NA,NA,NA,NA
2020,15204,02/21/2020,Arkansas St.,30,Sun Belt,818,/team/30/15204,1,New Orleans,474,Southland,914,/team/474/15204,1,NA,W,5-4,NA,/contests/1831353/box_score,https://stats.ncaa.org/contests/1831353/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,Arkansas St.,30,Sun Belt,818,/team/30/15204,1,New Orleans,474,Southland,914,/team/474/15204,1,NA,W,11-0,NA,/contests/1831670/box_score,https://stats.ncaa.org/contests/1831670/box_score,NA,NA,NA,NA
2020,15204,02/23/2020,Arkansas St.,30,Sun Belt,818,/team/30/15204,1,New Orleans,474,Southland,914,/team/474/15204,1,NA,W,2-1,NA,/contests/1831999/box_score,https://stats.ncaa.org/contests/1831999/box_score,NA,NA,NA,NA
